2.297227000000000044e+04,5.599999999999999645e+00,4.899999999999999911e-01
2.316497000000000116e+04,5.549999999999999822e+00,4.799999999999999822e-01
2.335745000000000073e+04,5.469999999999999751e+00,3.200000000000000067e-01
2.354970000000000073e+04,5.610000000000000320e+00,0.000000000000000000e+00
2.374172000000000116e+04,5.669999999999999929e+00,4.799999999999999822e-01
2.393350000000000000e+04,5.669999999999999929e+00,4.799999999999999822e-01
2.412504000000000087e+04,5.839999999999999858e+00,3.400000000000000244e-01
2.431634999999999854e+04,5.769999999999999574e+00,3.300000000000000155e-01
2.450741999999999825e+04,5.830000000000000071e+00,3.699999999999999956e-01
2.469824000000000160e+04,5.990000000000000213e+00,4.799999999999999822e-01
2.488881999999999971e+04,6.000000000000000000e+00,4.000000000000000083e-02
2.507915999999999985e+04,5.980000000000000426e+00,0.000000000000000000e+00
2.526925000000000000e+04,5.900000000000000355e+00,3.599999999999999867e-01
2.545908000000000175e+04,6.120000000000000107e+00,5.000000000000000000e-01
2.564866999999999825e+04,5.990000000000000213e+00,4.899999999999999911e-01
2.583800999999999840e+04,6.349999999999999645e+00,4.899999999999999911e-01
2.602709000000000015e+04,6.330000000000000071e+00,5.000000000000000000e-01
2.621590999999999985e+04,6.349999999999999645e+00,4.699999999999999734e-01
2.640447000000000116e+04,6.259999999999999787e+00,5.000000000000000000e-01
2.659277999999999884e+04,6.339999999999999858e+00,4.000000000000000083e-02
2.678081999999999971e+04,6.360000000000000320e+00,0.000000000000000000e+00
2.696859000000000015e+04,6.610000000000000320e+00,3.300000000000000155e-01
2.715611000000000058e+04,6.519999999999999574e+00,3.300000000000000155e-01
2.734334000000000015e+04,6.450000000000000178e+00,3.800000000000000044e-01
2.753031999999999971e+04,6.740000000000000213e+00,4.799999999999999822e-01
2.771702000000000044e+04,6.809999999999999609e+00,3.599999999999999867e-01
2.790345000000000073e+04,6.809999999999999609e+00,3.599999999999999867e-01
2.808959999999999854e+04,6.830000000000000071e+00,5.000000000000000000e-01
2.827547000000000116e+04,6.870000000000000107e+00,5.000000000000000000e-01
2.846106999999999971e+04,6.879999999999999893e+00,3.699999999999999956e-01
2.864638000000000102e+04,6.940000000000000391e+00,3.300000000000000155e-01
2.883140999999999985e+04,7.009999999999999787e+00,5.000000000000000000e-01
2.901615999999999985e+04,6.969999999999999751e+00,5.000000000000000000e-01
2.920061999999999898e+04,7.019999999999999574e+00,2.099999999999999922e-01
2.938479000000000087e+04,7.110000000000000320e+00,0.000000000000000000e+00
2.956868000000000029e+04,7.240000000000000213e+00,3.200000000000000067e-01
2.975227000000000044e+04,7.160000000000000142e+00,4.799999999999999822e-01
2.993556000000000131e+04,7.339999999999999858e+00,3.400000000000000244e-01
3.011856999999999971e+04,7.389999999999999680e+00,3.800000000000000044e-01
3.030127000000000044e+04,7.309999999999999609e+00,3.800000000000000044e-01
3.048368000000000029e+04,7.339999999999999858e+00,5.000000000000000000e-01
3.066577999999999884e+04,7.389999999999999680e+00,5.000000000000000000e-01
3.084758000000000175e+04,7.480000000000000426e+00,0.000000000000000000e+00
3.102908000000000175e+04,7.490000000000000213e+00,4.699999999999999734e-01
3.121027000000000044e+04,7.620000000000000107e+00,5.000000000000000000e-01
3.139115000000000146e+04,7.629999999999999893e+00,3.699999999999999956e-01
3.157172999999999956e+04,7.769999999999999574e+00,3.800000000000000044e-01
3.175199000000000160e+04,7.759999999999999787e+00,5.000000000000000000e-01
3.193193999999999869e+04,7.719999999999999751e+00,5.000000000000000000e-01
3.211156999999999971e+04,7.769999999999999574e+00,2.099999999999999922e-01
3.229088000000000102e+04,7.849999999999999645e+00,0.000000000000000000e+00
3.246988000000000102e+04,7.990000000000000213e+00,3.200000000000000067e-01
3.264856000000000131e+04,7.990000000000000213e+00,5.000000000000000000e-01
3.282691999999999825e+04,7.860000000000000320e+00,4.899999999999999911e-01
3.300494999999999709e+04,8.099999999999999645e+00,3.400000000000000244e-01
3.318265000000000146e+04,8.080000000000000071e+00,3.699999999999999956e-01
3.336002999999999884e+04,8.220000000000000639e+00,4.699999999999999734e-01
3.353706999999999971e+04,8.230000000000000426e+00,0.000000000000000000e+00
3.371379000000000087e+04,8.240000000000000213e+00,4.699999999999999734e-01
3.389018000000000029e+04,8.230000000000000426e+00,0.000000000000000000e+00
3.406623000000000320e+04,8.550000000000000711e+00,4.799999999999999822e-01
3.424194999999999709e+04,8.550000000000000711e+00,4.799999999999999822e-01
3.441731999999999971e+04,8.550000000000000711e+00,4.799999999999999822e-01
3.459234999999999854e+04,8.550000000000000711e+00,4.799999999999999822e-01
3.476705000000000291e+04,8.460000000000000853e+00,5.000000000000000000e-01
3.494140000000000146e+04,8.460000000000000853e+00,5.000000000000000000e-01
3.511541000000000349e+04,8.550000000000000711e+00,4.799999999999999822e-01
3.528906999999999971e+04,8.550000000000000711e+00,4.799999999999999822e-01
3.546237999999999738e+04,8.599999999999999645e+00,0.000000000000000000e+00
3.563533999999999651e+04,8.609999999999999432e+00,4.899999999999999911e-01
3.580794999999999709e+04,8.689999999999999503e+00,3.800000000000000044e-01
3.598020999999999913e+04,8.830000000000000071e+00,3.699999999999999956e-01
3.615211000000000058e+04,8.810000000000000497e+00,3.599999999999999867e-01
3.632366000000000349e+04,8.910000000000000142e+00,1.799999999999999933e-01
3.649483999999999651e+04,8.980000000000000426e+00,0.000000000000000000e+00
3.666566999999999825e+04,8.990000000000000213e+00,4.699999999999999734e-01
3.683613999999999942e+04,9.189999999999999503e+00,3.300000000000000155e-01
3.700623000000000320e+04,9.130000000000000782e+00,3.699999999999999956e-01
3.717597000000000116e+04,8.980000000000000426e+00,4.899999999999999911e-01
3.734533999999999651e+04,9.119999999999999218e+00,3.400000000000000244e-01
3.751433999999999651e+04,9.210000000000000853e+00,5.000000000000000000e-01
3.768297000000000116e+04,9.210000000000000853e+00,3.200000000000000067e-01
3.785123000000000320e+04,9.269999999999999574e+00,2.099999999999999922e-01
3.801911000000000058e+04,9.349999999999999645e+00,0.000000000000000000e+00
3.818662000000000262e+04,9.410000000000000142e+00,4.799999999999999822e-01
3.835375000000000000e+04,9.490000000000000213e+00,5.000000000000000000e-01
3.852051000000000204e+04,9.580000000000000071e+00,3.400000000000000244e-01
3.868687999999999738e+04,9.490000000000000213e+00,3.400000000000000244e-01
3.885287000000000262e+04,9.730000000000000426e+00,2.000000000000000111e-01
3.901848000000000320e+04,9.630000000000000782e+00,5.000000000000000000e-01
3.918369999999999709e+04,9.710000000000000853e+00,4.699999999999999734e-01
3.934854000000000087e+04,9.720000000000000639e+00,0.000000000000000000e+00
3.951298999999999796e+04,9.789999999999999147e+00,1.799999999999999933e-01
3.967704000000000087e+04,9.859999999999999432e+00,5.000000000000000000e-01
3.984070999999999913e+04,9.869999999999999218e+00,3.699999999999999956e-01
4.000398999999999796e+04,9.869999999999999218e+00,3.400000000000000244e-01
4.016686000000000058e+04,9.869999999999999218e+00,3.400000000000000244e-01
4.032933999999999651e+04,1.003999999999999915e+01,4.799999999999999822e-01
4.049143000000000029e+04,9.960000000000000853e+00,3.200000000000000067e-01
4.065311000000000058e+04,1.009999999999999964e+01,0.000000000000000000e+00
4.081438999999999942e+04,1.009999999999999964e+01,0.000000000000000000e+00
4.097527999999999884e+04,1.015000000000000036e+01,4.799999999999999822e-01
4.113575000000000000e+04,1.038000000000000078e+01,3.800000000000000044e-01
4.129581999999999971e+04,1.018999999999999950e+01,5.000000000000000000e-01
4.145548000000000320e+04,1.033000000000000007e+01,3.400000000000000244e-01
4.161473000000000320e+04,1.031000000000000050e+01,3.300000000000000155e-01
4.177358000000000175e+04,1.033000000000000007e+01,5.000000000000000000e-01
4.193201000000000204e+04,1.046000000000000085e+01,4.699999999999999734e-01
4.209002999999999884e+04,1.048000000000000043e+01,4.699999999999999734e-01
4.224762999999999738e+04,1.048000000000000043e+01,4.699999999999999734e-01
4.240480999999999767e+04,1.060999999999999943e+01,5.000000000000000000e-01
4.256158000000000175e+04,1.067999999999999972e+01,3.300000000000000155e-01
4.271791999999999825e+04,1.075999999999999979e+01,3.800000000000000044e-01
4.287384999999999854e+04,1.063000000000000078e+01,3.300000000000000155e-01
4.302934999999999854e+04,1.063000000000000078e+01,3.300000000000000155e-01
4.318441999999999825e+04,1.078999999999999915e+01,4.799999999999999822e-01
4.333908000000000175e+04,1.083000000000000007e+01,4.699999999999999734e-01
4.349330000000000291e+04,1.084999999999999964e+01,0.000000000000000000e+00
4.364708999999999651e+04,1.098000000000000043e+01,3.200000000000000067e-01
4.380044999999999709e+04,1.090000000000000036e+01,4.799999999999999822e-01
4.395337999999999738e+04,1.098000000000000043e+01,5.000000000000000000e-01
4.410587999999999738e+04,1.084999999999999964e+01,4.899999999999999911e-01
4.425794000000000233e+04,1.106000000000000050e+01,3.300000000000000155e-01
4.440955999999999767e+04,1.107000000000000028e+01,3.699999999999999956e-01
4.456075000000000000e+04,1.113000000000000078e+01,5.000000000000000000e-01
4.471148999999999796e+04,1.106000000000000050e+01,3.099999999999999978e-01
4.486180000000000291e+04,1.122000000000000064e+01,0.000000000000000000e+00
4.501166000000000349e+04,1.122000000000000064e+01,0.000000000000000000e+00
4.516108000000000175e+04,1.127999999999999936e+01,1.799999999999999933e-01
4.531005000000000291e+04,1.136999999999999922e+01,3.699999999999999956e-01
4.545856999999999971e+04,1.136999999999999922e+01,3.699999999999999956e-01
4.560665000000000146e+04,1.131000000000000050e+01,3.800000000000000044e-01
4.575426999999999680e+04,1.131000000000000050e+01,3.800000000000000044e-01
4.590144999999999709e+04,1.146000000000000085e+01,5.000000000000000000e-01
4.604816000000000349e+04,1.150999999999999979e+01,2.099999999999999922e-01
4.619443000000000029e+04,1.160999999999999943e+01,4.000000000000000083e-02
4.634023999999999796e+04,1.158000000000000007e+01,4.000000000000000083e-02
4.648558999999999651e+04,1.168999999999999950e+01,4.899999999999999911e-01
4.663048999999999796e+04,1.165000000000000036e+01,4.699999999999999734e-01
4.677491999999999825e+04,1.183000000000000007e+01,3.300000000000000155e-01
4.691890000000000146e+04,1.175000000000000000e+01,3.400000000000000244e-01
4.706241000000000349e+04,1.182000000000000028e+01,3.599999999999999867e-01
4.720544999999999709e+04,1.178999999999999915e+01,3.900000000000000133e-01
4.734802999999999884e+04,1.199000000000000021e+01,4.699999999999999734e-01
4.749013999999999942e+04,1.199000000000000021e+01,4.000000000000000083e-02
4.763179000000000087e+04,1.200000000000000000e+01,0.000000000000000000e+00
4.777295999999999913e+04,1.197000000000000064e+01,0.000000000000000000e+00
4.791366000000000349e+04,1.202999999999999936e+01,1.799999999999999933e-01
4.805388999999999942e+04,1.216000000000000014e+01,3.099999999999999978e-01
4.819363999999999942e+04,1.210999999999999943e+01,3.900000000000000133e-01
4.833291999999999825e+04,1.216999999999999993e+01,3.200000000000000067e-01
4.847173000000000320e+04,1.210999999999999943e+01,3.300000000000000155e-01
4.861005000000000291e+04,1.225000000000000000e+01,3.699999999999999956e-01
4.874788999999999942e+04,1.226999999999999957e+01,5.000000000000000000e-01
4.888525000000000000e+04,1.226999999999999957e+01,5.000000000000000000e-01
4.902212999999999738e+04,1.225999999999999979e+01,2.200000000000000011e-01
4.915852999999999884e+04,1.233999999999999986e+01,2.000000000000000042e-02
4.929444000000000233e+04,1.236999999999999922e+01,4.600000000000000200e-01
4.942987000000000262e+04,1.250000000000000000e+01,3.599999999999999867e-01
4.956480000000000291e+04,1.242999999999999972e+01,3.699999999999999956e-01
4.969925000000000000e+04,1.257000000000000028e+01,3.599999999999999867e-01
4.983319999999999709e+04,1.280000000000000071e+01,4.799999999999999822e-01
4.996666999999999825e+04,1.284999999999999964e+01,3.099999999999999978e-01
5.009963999999999942e+04,1.263000000000000078e+01,3.599999999999999867e-01
5.023212000000000262e+04,1.273000000000000043e+01,4.500000000000000111e-01
5.036409999999999854e+04,1.263000000000000078e+01,3.599999999999999867e-01
5.049558999999999651e+04,1.273000000000000043e+01,4.500000000000000111e-01
5.062656999999999971e+04,1.277999999999999936e+01,1.799999999999999933e-01
5.075705999999999767e+04,1.284999999999999964e+01,3.099999999999999978e-01
5.088704000000000087e+04,1.284999999999999964e+01,4.899999999999999911e-01
5.101652999999999884e+04,1.277999999999999936e+01,1.799999999999999933e-01
5.114550000000000000e+04,1.285999999999999943e+01,3.400000000000000244e-01
5.127398000000000320e+04,1.285999999999999943e+01,5.000000000000000000e-01
5.140194999999999709e+04,1.269999999999999929e+01,4.000000000000000083e-02
5.152941000000000349e+04,1.277999999999999936e+01,1.799999999999999933e-01
5.165636000000000058e+04,1.277999999999999936e+01,1.799999999999999933e-01
5.178280999999999767e+04,1.280000000000000071e+01,4.799999999999999822e-01
5.190873999999999796e+04,1.290000000000000036e+01,4.899999999999999911e-01
5.203416000000000349e+04,1.294999999999999929e+01,3.200000000000000067e-01
5.215906999999999971e+04,1.316999999999999993e+01,2.099999999999999922e-01
5.228345999999999913e+04,1.300000000000000000e+01,3.699999999999999956e-01
5.240733000000000175e+04,1.316000000000000014e+01,5.000000000000000000e-01
5.253069000000000233e+04,1.317999999999999972e+01,3.900000000000000133e-01
5.265352999999999884e+04,1.309999999999999964e+01,4.899999999999999911e-01
5.277584999999999854e+04,1.330000000000000071e+01,3.400000000000000244e-01
5.289765000000000146e+04,1.328999999999999915e+01,3.900000000000000133e-01
5.301893000000000029e+04,1.336999999999999922e+01,3.800000000000000044e-01
5.313968000000000029e+04,1.346000000000000085e+01,4.799999999999999822e-01
5.325991000000000349e+04,1.348000000000000043e+01,4.000000000000000083e-02
5.337961000000000058e+04,1.348000000000000043e+01,4.000000000000000083e-02
5.349879000000000087e+04,1.350000000000000000e+01,1.799999999999999933e-01
5.361744999999999709e+04,1.350000000000000000e+01,4.699999999999999734e-01
5.373555999999999767e+04,1.353999999999999915e+01,5.000000000000000000e-01
5.385316000000000349e+04,1.347000000000000064e+01,4.799999999999999822e-01
5.397019999999999709e+04,1.361999999999999922e+01,3.900000000000000133e-01
5.408673000000000320e+04,1.375000000000000000e+01,3.800000000000000044e-01
5.420272000000000116e+04,1.361999999999999922e+01,3.200000000000000067e-01
5.431818000000000029e+04,1.383000000000000007e+01,4.899999999999999911e-01
5.443309999999999854e+04,1.375999999999999979e+01,5.000000000000000000e-01
5.454748999999999796e+04,1.375999999999999979e+01,5.000000000000000000e-01
5.466133000000000175e+04,1.375999999999999979e+01,5.000000000000000000e-01
5.477462999999999738e+04,1.375999999999999979e+01,2.200000000000000011e-01
5.488740000000000146e+04,1.383000000000000007e+01,2.000000000000000042e-02
5.499962000000000262e+04,1.383000000000000007e+01,2.999999999999999889e-02
5.511130000000000291e+04,1.375000000000000000e+01,3.699999999999999956e-01
5.522244000000000233e+04,1.392999999999999972e+01,4.899999999999999911e-01
5.533302999999999884e+04,1.389000000000000057e+01,4.699999999999999734e-01
5.544308000000000175e+04,1.413000000000000078e+01,3.699999999999999956e-01
5.555256999999999971e+04,1.406000000000000050e+01,3.499999999999999778e-01
5.566151999999999680e+04,1.392999999999999972e+01,3.800000000000000044e-01
5.576991999999999825e+04,1.407000000000000028e+01,3.599999999999999867e-01
5.587776999999999680e+04,1.422000000000000064e+01,2.000000000000000111e-01
5.598506999999999971e+04,1.408000000000000007e+01,4.899999999999999911e-01
5.609181999999999971e+04,1.411999999999999922e+01,4.799999999999999822e-01
5.619800000000000000e+04,1.422000000000000064e+01,2.999999999999999889e-02
5.630363999999999942e+04,1.421000000000000085e+01,2.999999999999999889e-02
5.640873000000000320e+04,1.422000000000000064e+01,2.999999999999999889e-02
5.651325000000000000e+04,1.426999999999999957e+01,1.799999999999999933e-01
5.661722000000000116e+04,1.443999999999999950e+01,3.400000000000000244e-01
5.672062999999999738e+04,1.428999999999999915e+01,4.799999999999999822e-01
5.682348000000000320e+04,1.435999999999999943e+01,3.599999999999999867e-01
5.692576999999999680e+04,1.436999999999999922e+01,3.900000000000000133e-01
5.702748999999999796e+04,1.436999999999999922e+01,3.200000000000000067e-01
5.712866000000000349e+04,1.434999999999999964e+01,3.300000000000000155e-01
5.722925000000000000e+04,1.458999999999999986e+01,5.000000000000000000e-01
5.732929000000000087e+04,1.444999999999999929e+01,4.899999999999999911e-01
5.742876000000000204e+04,1.452999999999999936e+01,4.699999999999999734e-01
5.752766000000000349e+04,1.444999999999999929e+01,3.200000000000000067e-01
5.762598999999999796e+04,1.442999999999999972e+01,3.099999999999999978e-01
5.772376000000000204e+04,1.458999999999999986e+01,2.000000000000000042e-02
5.782094999999999709e+04,1.458999999999999986e+01,2.000000000000000042e-02
5.791758000000000175e+04,1.472000000000000064e+01,3.300000000000000155e-01
5.801362999999999738e+04,1.466000000000000014e+01,5.000000000000000000e-01
5.810911000000000058e+04,1.464000000000000057e+01,4.899999999999999911e-01
5.820401999999999680e+04,1.466000000000000014e+01,5.000000000000000000e-01
5.829834999999999854e+04,1.460999999999999943e+01,4.899999999999999911e-01
5.839211000000000058e+04,1.460999999999999943e+01,4.899999999999999911e-01
5.848530000000000291e+04,1.458999999999999986e+01,4.799999999999999822e-01
5.857790000000000146e+04,1.466999999999999993e+01,3.800000000000000044e-01
5.866991999999999825e+04,1.480000000000000071e+01,3.900000000000000133e-01
5.876136000000000058e+04,1.480000000000000071e+01,3.900000000000000133e-01
5.885223000000000320e+04,1.486999999999999922e+01,3.800000000000000044e-01
5.894251999999999680e+04,1.485999999999999943e+01,4.899999999999999911e-01
5.903222000000000116e+04,1.498000000000000043e+01,4.000000000000000083e-02
5.912134999999999854e+04,1.503999999999999915e+01,3.599999999999999867e-01
5.920988999999999942e+04,1.503999999999999915e+01,3.599999999999999867e-01
5.929783999999999651e+04,1.480000000000000071e+01,3.200000000000000067e-01
5.938520999999999913e+04,1.484999999999999964e+01,3.599999999999999867e-01
5.947200000000000000e+04,1.496000000000000085e+01,0.000000000000000000e+00
5.955818000000000029e+04,1.501999999999999957e+01,1.799999999999999933e-01
5.964379000000000087e+04,1.488000000000000078e+01,3.599999999999999867e-01
5.972881999999999971e+04,1.509999999999999964e+01,5.000000000000000000e-01
5.981323999999999796e+04,1.509999999999999964e+01,3.599999999999999867e-01
5.989708000000000175e+04,1.509999999999999964e+01,3.599999999999999867e-01
5.998033000000000175e+04,1.511999999999999922e+01,3.200000000000000067e-01
6.006298000000000320e+04,1.533000000000000007e+01,4.899999999999999911e-01
6.014505000000000291e+04,1.533000000000000007e+01,4.799999999999999822e-01
6.022651999999999680e+04,1.524000000000000021e+01,4.899999999999999911e-01
6.030738999999999942e+04,1.525999999999999979e+01,5.000000000000000000e-01
6.038768000000000029e+04,1.525999999999999979e+01,5.000000000000000000e-01
6.046736000000000058e+04,1.525999999999999979e+01,5.000000000000000000e-01
6.054644999999999709e+04,1.525999999999999979e+01,5.000000000000000000e-01
6.062493000000000029e+04,1.525000000000000000e+01,2.099999999999999922e-01
6.070283000000000175e+04,1.533000000000000007e+01,2.000000000000000042e-02
6.078012000000000262e+04,1.533000000000000007e+01,2.000000000000000042e-02
6.085680999999999767e+04,1.549000000000000021e+01,3.099999999999999978e-01
6.093291000000000349e+04,1.549000000000000021e+01,3.099999999999999978e-01
6.100838999999999942e+04,1.543999999999999950e+01,4.899999999999999911e-01
6.108326999999999680e+04,1.541000000000000014e+01,5.000000000000000000e-01
6.115756999999999971e+04,1.539000000000000057e+01,4.899999999999999911e-01
6.123125000000000000e+04,1.539000000000000057e+01,4.699999999999999734e-01
6.130431999999999971e+04,1.556000000000000050e+01,3.499999999999999778e-01
6.137680000000000291e+04,1.533000000000000007e+01,5.000000000000000000e-01
6.144866000000000349e+04,1.550000000000000000e+01,3.200000000000000067e-01
